id,trade_px,trade_volume,b1,b2,b3,b4,b5,a1,a2,a3,a4,a5,bq1,bq2,bq3,bq4,bq5,aq1,aq2,aq3,aq4,aq5,order_date_time,trades_date_time,update_type
97,0,0,9187.3,9123.9,9123.9,9043.603,8950,9298.1,9298.1,9314.6,9337.2,9365.4,1.17,5,1.05,5,1.111751,5,1.04,1.14,1.15,1.02,2017-04-07D00:15:07.711011000,2000-01-01D00:00:00.000000000,1
98,0,0,9187.3,9123.9,9043.603,8950,8904,9298.1,9298.1,9314.6,9337.2,9365.4,1.17,1.05,5,1.111751,2.238618,5,1.04,1.14,1.15,1.02,2017-04-07D00:15:10.802378000,2000-01-01D00:00:00.000000000,1
99,0,0,9187.3,9187.3,9123.9,9043.603,8950,9298.1,9298.1,9314.6,9337.2,9365.4,5,1.17,1.05,5,1.111751,5,1.04,1.14,1.15,1.02,2017-04-07D00:15:11.841674000,2000-01-01D00:00:00.000000000,1
100,0,0,9187.3,9123.9,9043.603,8950,8904,9298.1,9298.1,9314.6,9337.2,9365.4,1.17,1.05,5,1.111751,2.238618,5,1.04,1.14,1.15,1.02,2017-04-07D00:15:17.023098000,2000-01-01D00:00:00.000000000,1
101,0,0,9187.3,9123.9,9123.9,9043.603,8950,9298.1,9298.1,9314.6,9337.2,9365.4,1.17,5,1.05,5,1.111751,5,1.04,1.14,1.15,1.02,2017-04-07D00:15:18.056207000,2000-01-01D00:00:00.000000000,1
102,0,0,9187.3,9123.9,9043.603,8950,8904,9298.1,9298.1,9314.6,9337.2,9350.5,1.17,1.05,5,1.111751,2.238618,5,1.04,1.14,1.15,1.13,2017-04-07D00:15:19.092071000,2000-01-01D00:00:00.000000000,1
103,0,0,9187.3,9187.3,9123.9,9043.603,8950,9298.1,9298.1,9314.6,9337.2,9350.5,5,1.17,1.05,5,1.111751,5,1.04,1.14,1.15,1.13,2017-04-07D00:15:20.123753000,2000-01-01D00:00:00.000000000,1
104,0,0,9187.3,9187.3,9123.9,9043.603,8950,9298.1,9298.1,9314.6,9337.2,9365.4,5,1.17,1.05,5,1.111751,5,1.04,1.14,1.15,1.02,2017-04-07D00:15:29.427587000,2000-01-01D00:00:00.000000000,1
105,0,0,9187.3,9187.3,9123.9,9043.603,8950,9298.1,9298.1,9314.6,9327.5,9349.5,5,1.17,1.05,5,1.111751,5,1.04,1.14,1.13,1.13,2017-04-07D00:15:40.120639000,2000-01-01D00:00:00.000000000,1
106,0,0,9187.3,9123.9,9043.603,8950,8904,9298.1,9298.1,9314.6,9327.5,9349.5,1.17,1.05,5,1.111751,2.238618,5,1.04,1.14,1.13,1.13,2017-04-07D00:15:56.746125000,2000-01-01D00:00:00.000000000,1
107,0,0,9187.3,9123.9,9123.9,9043.603,8950,9298.1,9298.1,9314.6,9327.5,9349.5,1.17,5,1.05,5,1.111751,5,1.04,1.14,1.13,1.13,2017-04-07D00:15:57.775319000,2000-01-01D00:00:00.000000000,1
108,0,0,9187.3,9123.9,9043.603,8950,8904,9298.1,9298.1,9314.6,9327.5,9349.5,1.17,1.05,5,1.111751,2.238618,5,1.04,1.14,1.13,1.13,2017-04-07D00:15:58.806980000,2000-01-01D00:00:00.000000000,1
109,0,0,9187.3,9187.3,9123.9,9043.603,8950,9298.1,9298.1,9314.6,9327.5,9349.5,5,1.17,1.05,5,1.111751,5,1.04,1.14,1.13,1.13,2017-04-07D00:15:59.835195000,2000-01-01D00:00:00.000000000,1
